text,entity,umap_x,umap_y,tsne_x,tsne_y,type
Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4b1d6e,20.939615,-11.802091,55.495495,-41.012867,http://purl.obolibrary.org/obo/BFO_0000023
Lead,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4b4378,-6.1048303,16.384521,69.062744,36.282017,http://purl.obolibrary.org/obo/BFO_0000023
Chief,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4baa46,5.3694606,7.7317834,63.701492,-37.66293,http://purl.obolibrary.org/obo/BFO_0000023
Program Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4bb7cc,4.8616047,-7.351628,57.198902,-12.543391,http://purl.obolibrary.org/obo/BFO_0000023
Executive Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4c2bb0,4.7237105,9.649405,72.43456,-22.746708,http://purl.obolibrary.org/obo/BFO_0000023
Legislative Specialist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4c4714,5.512108,6.850089,65.08642,-19.966587,http://purl.obolibrary.org/obo/BFO_0000023
Conservation Programs Associate,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4c5019,8.740523,3.5798936,20.767155,-13.668788,http://purl.obolibrary.org/obo/BFO_0000023
Professor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4d0b79,-18.734438,8.73618,22.441053,-80.729996,http://purl.obolibrary.org/obo/BFO_0000023
Senior Project Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4d29c9,5.974003,6.2208447,59.984825,-17.607716,http://purl.obolibrary.org/obo/BFO_0000023
Project Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4d37b8,5.877578,6.0460043,59.289574,-14.730757,http://purl.obolibrary.org/obo/BFO_0000023
Owner,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4d42ad,-12.180026,0.6765094,82.85325,-31.96967,http://purl.obolibrary.org/obo/BFO_0000023
Clinical Professor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4d483f,-18.67634,8.760956,20.52838,-79.18863,http://purl.obolibrary.org/obo/BFO_0000023
Program Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4d7228,4.863952,-7.348439,57.10871,-13.120426,http://purl.obolibrary.org/obo/BFO_0000023
Adjunct Professor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4d84a4,-18.506721,8.865468,23.341732,-77.84797,http://purl.obolibrary.org/obo/BFO_0000023
"Senior Scientist, Wildlife Corridor Advocate",https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4dd62a,7.7036657,5.661542,44.47811,-25.341114,http://purl.obolibrary.org/obo/BFO_0000023
Program Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4e17c8,4.864704,-7.3465056,57.450577,-13.053244,http://purl.obolibrary.org/obo/BFO_0000023
Executive Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4e3df4,4.70534,9.671956,73.63456,-28.553375,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4eacf2,-2.6245723,22.184074,86.845955,-4.806221,http://purl.obolibrary.org/obo/BFO_0000023
Environmental Coordinator,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4f4be8,8.036296,5.185916,39.927193,-23.558428,http://purl.obolibrary.org/obo/BFO_0000023
Associate Professor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4f61e9,-18.548206,8.842956,22.717232,-78.098854,http://purl.obolibrary.org/obo/BFO_0000023
Project Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4f6918,5.882235,6.0590477,59.48895,-14.853526,http://purl.obolibrary.org/obo/BFO_0000023
Coordinator,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4fcb98,6.346111,6.5919914,54.5854,-13.753111,http://purl.obolibrary.org/obo/BFO_0000023
Program Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4feffd,4.8651495,-7.34145,57.56353,-12.751545,http://purl.obolibrary.org/obo/BFO_0000023
Realty Services Coordinator,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4ff105,7.3013425,4.7011786,53.474228,-8.453642,http://purl.obolibrary.org/obo/BFO_0000023
Owner,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_501bd7,-12.180058,0.67651033,82.85325,-31.96967,http://purl.obolibrary.org/obo/BFO_0000023
Professor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_50766d,-18.752287,8.7196865,22.073692,-81.524,http://purl.obolibrary.org/obo/BFO_0000023
Lead,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_507a10,-6.089374,16.398348,69.07042,36.31645,http://purl.obolibrary.org/obo/BFO_0000023
Stewardship Program Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_50e996,5.9896936,6.37055,57.34018,-10.087469,http://purl.obolibrary.org/obo/BFO_0000023
Co-Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_51d84f,4.7409205,9.629415,73.568535,-26.56616,http://purl.obolibrary.org/obo/BFO_0000023
Transaction Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_51e4d1,4.8241305,9.435209,67.97767,-26.91062,http://purl.obolibrary.org/obo/BFO_0000023
Agricultural Industry Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_522b91,8.643051,6.3782177,61.768253,10.056967,http://purl.obolibrary.org/obo/BFO_0000023
Sacramento Valley Restoration Ecologist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_524474,10.623018,1.3919706,-10.842025,-23.240387,http://purl.obolibrary.org/obo/BFO_0000023
Staff Counsel,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_52b34a,1.1262714,21.494223,62.71936,-61.176926,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_531b81,-2.6228416,22.184769,84.61534,-4.137833,http://purl.obolibrary.org/obo/BFO_0000023
Director Water Campaign,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_538ba9,7.487318,5.2688313,46.98412,-20.992584,http://purl.obolibrary.org/obo/BFO_0000023
Owner,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_53ddf6,-12.180107,0.67649007,82.85325,-31.96967,http://purl.obolibrary.org/obo/BFO_0000023
Dean,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5431e3,1.100044,-3.2813613,43.844486,64.795296,http://purl.obolibrary.org/obo/BFO_0000023
Biologist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_544c2e,7.877319,5.696875,41.727276,-31.362637,http://purl.obolibrary.org/obo/BFO_0000023
Project Scientist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_545e80,7.259325,6.1781406,48.178493,-29.703856,http://purl.obolibrary.org/obo/BFO_0000023
City Council Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_54ef73,2.7968054,-16.19425,90.76137,-19.108852,http://purl.obolibrary.org/obo/BFO_0000023
Town Council Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_54f95a,2.7523923,-16.240467,89.3231,-17.993252,http://purl.obolibrary.org/obo/BFO_0000023
City Council Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_550c93,2.7982845,-16.192768,90.76137,-19.108852,http://purl.obolibrary.org/obo/BFO_0000023
Bay Area County Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_55d135,-8.726924,2.5692782,40.859264,-64.73841,http://purl.obolibrary.org/obo/BFO_0000023
Senior Project Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_564749,6.055085,6.3584595,59.848293,-18.13058,http://purl.obolibrary.org/obo/BFO_0000023
Owner,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5667c2,-12.180073,0.6765122,82.78476,-31.483097,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5672c6,-1.2138133,22.558868,75.900566,-2.357466,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_569477,-1.2103702,22.56237,75.081085,-2.7158363,http://purl.obolibrary.org/obo/BFO_0000023
Participant,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_569bb3,25.543327,-7.047576,74.7145,18.231928,http://purl.obolibrary.org/obo/BFO_0000023
Chief Executive Officer,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_56b0bc,5.2572556,7.723421,65.81601,-37.725666,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_572ec5,-1.2100939,22.562174,75.081085,-2.7158363,http://purl.obolibrary.org/obo/BFO_0000023
"Executive Manager, External Affairs",https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_575034,5.564673,7.359368,65.261406,-24.312471,http://purl.obolibrary.org/obo/BFO_0000023
Lead,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_577b1b,-6.1046324,16.385614,66.033875,35.343693,http://purl.obolibrary.org/obo/BFO_0000023
Program Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_57b37b,6.327089,6.663549,57.456112,-20.542938,http://purl.obolibrary.org/obo/BFO_0000023
Western States Council Executive Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_57ec1d,6.1769323,7.5640316,53.36494,-33.362522,http://purl.obolibrary.org/obo/BFO_0000023
Participant,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_57fb26,25.526838,-7.0312076,74.7145,18.231928,http://purl.obolibrary.org/obo/BFO_0000023
Senior Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_59560e,4.6982145,9.673896,69.14674,-29.868286,http://purl.obolibrary.org/obo/BFO_0000023
City Council Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_59aa91,2.7966886,-16.19437,90.76137,-19.108852,http://purl.obolibrary.org/obo/BFO_0000023
Consultant,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_59e78b,5.6185627,6.494679,65.370415,-14.320535,http://purl.obolibrary.org/obo/BFO_0000023
Permit Analyst,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5a3e81,5.8103437,6.5326138,56.55289,-7.765939,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5a4584,25.45897,-6.9630456,67.85229,16.516314,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5ab1aa,-2.6893544,22.127197,85.96533,-5.583212,http://purl.obolibrary.org/obo/BFO_0000023
Senior Environmental Scientist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5b4637,7.764563,5.949757,42.92099,-26.109734,http://purl.obolibrary.org/obo/BFO_0000023
Lead,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5b4793,-6.115242,16.38659,66.25679,35.013638,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5bb586,-2.587572,22.221756,88.1638,-6.727908,http://purl.obolibrary.org/obo/BFO_0000023
Assistant Director of Operations,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5c169e,5.8289833,7.407053,59.81755,-27.606869,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5c4802,-2.6179056,22.194098,85.96261,-4.769168,http://purl.obolibrary.org/obo/BFO_0000023
Environmental Mitigation Program Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5c8628,8.40238,5.042716,39.288155,-23.29883,http://purl.obolibrary.org/obo/BFO_0000023
FRGP Statewide Coordinator,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5cc600,6.386425,6.5735407,53.919643,-12.417862,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5d4ea7,25.41046,-6.91398,67.85229,16.516314,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5d5bed,25.403654,-6.9057207,68.04951,14.774794,http://purl.obolibrary.org/obo/BFO_0000023
CEO,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5d65de,1.6070617,-9.514265,74.45007,-34.990726,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5d6cb0,25.358404,-6.8595915,67.85229,16.516314,http://purl.obolibrary.org/obo/BFO_0000023
Board of Supervisors,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5df2e6,-2.0154974,21.014784,81.25792,1.6221586,http://purl.obolibrary.org/obo/BFO_0000023
Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5e3e99,20.943048,-11.805526,54.519016,-41.83639,http://purl.obolibrary.org/obo/BFO_0000023
Senior Program Advisor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5e408c,6.047532,6.4871826,59.99565,-19.321098,http://purl.obolibrary.org/obo/BFO_0000023
Board of Supervisors,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5e79b0,-2.014843,21.013836,81.258575,1.6221819,http://purl.obolibrary.org/obo/BFO_0000023
Professor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5f85f3,-18.770342,8.701896,21.329786,-80.924255,http://purl.obolibrary.org/obo/BFO_0000023
Salton Sea Program Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_5fd2a3,9.961637,2.705083,5.6781783,-32.636536,http://purl.obolibrary.org/obo/BFO_0000023
Southern Province Ecologist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_602deb,8.202991,4.467925,41.804424,-36.630238,http://purl.obolibrary.org/obo/BFO_0000023
County Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_603df7,-8.717364,2.5890925,42.065044,-65.4303,http://purl.obolibrary.org/obo/BFO_0000023
North Coast Coho Project Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_6061d0,6.7420936,3.6924987,-6.8928638,-34.340935,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_60bbb8,25.420607,-6.925584,68.04951,14.774794,http://purl.obolibrary.org/obo/BFO_0000023
Restoration Affiliate,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_60c25d,9.204334,0.7976798,-3.7133396,8.52895,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_612079,25.400883,-6.9095855,68.04951,14.774794,http://purl.obolibrary.org/obo/BFO_0000023
Lead,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_618ed9,-6.0960417,16.392054,69.07042,36.31645,http://purl.obolibrary.org/obo/BFO_0000023
Executive Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_61c714,4.67843,9.692741,71.891426,-24.839693,http://purl.obolibrary.org/obo/BFO_0000023
Advisor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_61e5cc,5.6121726,6.4862914,67.28878,-14.0082245,http://purl.obolibrary.org/obo/BFO_0000023
County Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_62176b,-8.72865,2.562885,42.186684,-65.61257,http://purl.obolibrary.org/obo/BFO_0000023
Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_621c0a,20.927109,-11.789558,54.926174,-40.877247,http://purl.obolibrary.org/obo/BFO_0000023
Livestock and Natural Resources Advisor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_622883,6.480285,4.620355,37.486923,-15.352109,http://purl.obolibrary.org/obo/BFO_0000023
Academic Member (California State University),https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_626703,2.4379313,8.281653,32.785538,-52.431686,http://purl.obolibrary.org/obo/BFO_0000023
Environmental Specialist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_628223,8.067837,5.510675,40.38249,-26.81136,http://purl.obolibrary.org/obo/BFO_0000023
Policy Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_628604,5.4457345,6.9010324,66.83108,-20.741909,http://purl.obolibrary.org/obo/BFO_0000023
CEO,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_62910b,1.6072303,-9.51414,74.45007,-34.990726,http://purl.obolibrary.org/obo/BFO_0000023
Deputy Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_62e646,5.7250085,7.7116523,59.84206,-34.23818,http://purl.obolibrary.org/obo/BFO_0000023
Biology Department Head,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_62ed91,7.214472,6.2356024,47.931324,-26.766409,http://purl.obolibrary.org/obo/BFO_0000023
Staff Environmental Scientist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_62fbea,7.7742877,5.952811,42.210796,-26.675709,http://purl.obolibrary.org/obo/BFO_0000023
Executive Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_632aed,4.6962185,9.682971,71.516235,-26.537401,http://purl.obolibrary.org/obo/BFO_0000023
Streamkeeper,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_636161,9.504371,-3.3236377,-43.701897,40.220066,http://purl.obolibrary.org/obo/BFO_0000023
